stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
1182,1182,"Norwalk Boulevard and Beverly Boulevard-",,33.99814,-118.056104,,,0,,0
1183,1183,"Norwalk Boulevard and Bexley Drive- N/W ",,33.986287,-118.067824,,,0,,0
1184,1184,"Norwalk Boulevard and Bexley Drive- S/E ",,33.985792,-118.067934,,,0,,0
1185,1185,"Norwalk Boulevard and Cedarcrest Drive",,33.884537,-118.072682,,,0,,0
1186,1186,"Norwalk Boulevard and Choisser Street",,33.976174,-118.075812,,,0,,0
1187,1187,"Norwalk Boulevard and Civic Center Drive",,33.914479,-118.072732,,,0,,0
1188,1188,"Norwalk Boulevard and Civic Center Drive",,33.9145,-118.072423,,,0,,0
1189,1189,"Norwalk Boulevard and Coolhurst Drive- S",,33.980619,-118.073438,,,0,,0
1190,1190,"Norwalk Boulevard and Crewe Street- N/W ",,33.920908,-118.072779,,,0,,0
1192,1192,"Norwalk Boulevard and Florence Avenue- S",,33.934951,-118.07286,,,0,,0
1193,1193,"Norwalk Boulevard and Hermes Street- N/W",,33.931175,-118.072851,,,0,,0
1194,1194,"Norwalk Boulevard and Lakeland Road- S/E",,33.931461,-118.072564,,,0,,0
1195,1195,"Norwalk Boulevard and Mines Boulevard- N",,33.98271,-118.070979,,,0,,0
1196,1196,"Norwalk Boulevard and Monte Vista Drive-",,33.995286,-118.058627,,,0,,0
1197,1197,"Norwalk Boulevard and Oracle Street- S/W",,33.928649,-118.072833,,,0,,0
1198,1198,"Norwalk Boulevard and Orange Grove Avenu",,33.995953,-118.058261,,,0,,0
1199,1199,"Norwalk Boulevard and Orange Street- N/W",,33.992401,-118.061747,,,0,,0
1200,1200,"Norwalk Boulevard and Orange Street- S/E",,33.991944,-118.061942,,,0,,0
1201,1201,"Norwalk Boulevard and Paddison Avenue Sq",,33.9192,-118.072772,,,0,,0
1202,1202,"Norwalk Boulevard and Reichling Lane- S/",,33.983801,-118.069898,,,0,,0
1203,1203,"Norwalk Boulevard and Slauson Avenue- N/",,33.965091,-118.070516,,,0,,0
1204,1204,"Norwalk Boulevard and Slauson Avenue- N/",,33.96502,-118.070804,,,0,,0
1205,1205,"Norwalk Boulevard and Tina Street - S/W ",,33.925652,-118.072805,,,0,,0
1206,1206,"Norwalk Boulevard and Tina Street- N/W C",,33.926022,-118.072805,,,0,,0
1207,1207,"Norwalk Boulevard and Waddell Street- N/",,33.968854,-118.071404,,,0,,0
1208,1208,"Norwalk Boulevard and Waddell Street- N/",,33.969007,-118.071855,,,0,,0
1209,1209,"Norwalk Boulevard and Wakeman Street- Sw",,33.967208,-118.070814,,,0,,0
1210,1210,"Norwalk Boulevard at Metro Hospital Main",,33.926352,-118.072529,,,0,,0
1211,1211,"Norwalk Boulevard opposite Crewe Street",,33.920532,-118.07249,,,0,,0
1212,1212,"Norwalk Boulevard opposite Oracle Street",,33.928661,-118.072541,,,0,,0
1213,1213,"NSQ",,33.90499,-118.082785,,,0,,0
1214,1214,"Norwalk/166th",,33.880286,-118.073168,,,0,,0
1215,1215,"Norwalk/Alondra",,33.887552,-118.072541,,,0,,0
1216,1216,"Norwalk/Alondra",,33.887282,-118.072987,,,0,,0
1217,1217,"Norwalk/Imperial",,33.917579,-118.072458,,,0,,0
1218,1218,"Norwalk/Imperial (Ihop)",,33.91629,-118.072751,,,0,,0
1219,1219,"Norwalk/Washington",,33.972816,-118.074035,,,0,,0
1220,1220,"Norwalk/Washington",,33.971816,-118.073778,,,0,,0
1221,1221,"Norwalk/Whittier",,33.990062,-118.063778,,,0,,0
1222,1222,"Norwalk/Whittier",,33.989713,-118.064373,,,0,,0
1223,1223,"Orr and Day Road and Clarkman Street",,33.939466,-118.090449,,,0,,0
1224,1224,"Orr and Day Road and Clarkman Street- N/",,33.939509,-118.090735,,,0,,0
1225,1225,"Orr and Day Road and Davenrich Street",,33.945695,-118.090465,,,0,,0
1226,1226,"Orr and Day Road and Davenrich Street- S",,33.945599,-118.090764,,,0,,0
1227,1227,"Orr and Day Road and Dunning Street",,33.942771,-118.090457,,,0,,0
1228,1228,"Orr and Day Road and Dunning Street- N/W",,33.943247,-118.090751,,,0,,0
1229,1229,"Orr and Day Road and Whiteland Street- S",,33.95244,-118.087128,,,0,,0
1230,1230,"Orr and Day Road and Whiteland Street- S",,33.952479,-118.087427,,,0,,0
1231,1231,"Orr and Day/Telegraph",,33.948425,-118.089494,,,0,,0
1232,1232,"Orr and Day/Telegraph",,33.948378,-118.089857,,,0,,0
1233,1233,"Painter Avenue and Mar Vista Street",,33.973683,-118.032799,,,0,,0
1234,1234,"Painter Avenue and Penn Street",,33.975156,-118.032791,,,0,,0
1235,1235,"Painter Avenue and Penn Street",,33.975235,-118.032565,,,0,,0
1236,1236,"Painter Avenue and Philadelphia Street",,33.979261,-118.032787,,,0,,0
1237,1237,"Painter Avenue and Philadelphia Street",,33.979525,-118.032541,,,0,,0
1238,1238,"Painter Avenue and Wardman Street",,33.977176,-118.032556,,,0,,0
1239,1239,"Painter Avenue and Wardman Street",,33.977388,-118.032779,,,0,,0
1240,1240,"Peck Road and Durfee Avenue",,34.035878,-118.038599,,,0,,0
1241,1241,"Peck Road and Durfee Avenue",,34.036622,-118.038334,,,0,,0
1242,1242,"Peck Road and Fineview Street",,34.051356,-118.030729,,,0,,0
1243,1243,"Peck Road and Fineview Street",,34.052085,-118.030495,,,0,,0
1244,1244,"Peck Road and Garvey Avenue",,34.063126,-118.03041,,,0,,0
1245,1245,"Peck Road and Garvey Avenue",,34.063192,-118.030616,,,0,,0
1246,1246,"Peck Road and Klingerman Street",,34.056314,-118.030429,,,0,,0
1247,1247,"Peck Road and Meeker Avenue",,34.065273,-118.030597,,,0,,0
1248,1248,"Peck Road and Meeker Avenue",,34.065733,-118.030161,,,0,,0
1249,1249,"Peck Road and Mountain View Road",,34.05569,-118.030735,,,0,,0
1250,1250,"Peck Road and Rooks Road",,34.030499,-118.037443,,,0,,0
1251,1251,"Peck Road and Rooks Road",,34.030567,-118.037136,,,0,,0
1252,1252,"Peck Road/Elliott",,34.058369,-118.030719,,,0,,0
1253,1253,"Peck/Elliott",,34.058807,-118.030409,,,0,,0
1254,1254,"Pickering Avenue and Mar Vista Street",,33.97343,-118.042166,,,0,,0
1255,1255,"Pickering Avenue and Mar Vista Street",,33.973522,-118.041992,,,0,,0
1256,1256,"Pickering Avenue and Walnut Street",,33.971738,-118.041997,,,0,,0
1257,1257,"Pickering Avenue and Walnut Street",,33.971818,-118.042156,,,0,,0
1258,1258,"Pickering Avenue and Whittier Boulevard",,33.969045,-118.041998,,,0,,0
1259,1259,"Pickering Avenue and Whittier Boulevard",,33.969244,-118.04219,,,0,,0
1260,1260,"Pioneer Boulevard and 163rd Street- S/E ",,33.883482,-118.082255,,,0,,0
1261,1261,"Pioneer Boulevard and 166th Street- N/E ",,33.880925,-118.082227,,,0,,0
1262,1262,"Pioneer Boulevard and 166th Street- N/W ",,33.880583,-118.082519,,,0,,0
1263,1263,"Pioneer Boulevard and 178th Street - N/E",,33.869168,-118.082098,,,0,,0
1264,1264,"Pioneer Boulevard and 183rd Street- N/W ",,33.865921,-118.082358,,,0,,0
1265,1265,"Pioneer Boulevard and Alondra Boulevard-",,33.887879,-118.082606,,,0,,0
1266,1266,"Pioneer Boulevard and Artesia Boulevard-",,33.8733,-118.082142,,,0,,0
1267,1267,"Pioneer Boulevard and Artesia Boulevard-",,33.873415,-118.082449,,,0,,0
1268,1268,"Pioneer Boulevard and Bluejay Lane- S/E ",,33.959463,-118.084396,,,0,,0
1269,1269,"Pioneer Boulevard and Broaded Street- N/",,33.957923,-118.085002,,,0,,0
1270,1270,"Pioneer Boulevard and Charlesworth Road-",,33.956074,-118.085619,,,0,,0
1271,1271,"Pioneer Boulevard and Cheshire Street- N",,33.890746,-118.082332,,,0,,0
1272,1272,"Pioneer Boulevard and Excelsior Drive- N",,33.89518,-118.082384,,,0,,0
1273,1273,"Pioneer Boulevard and Excelsior Drive-S/",,33.894637,-118.082664,,,0,,0
